"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"455458",NaN,NaN,NaN,NaN,34999.6070528967,NaN,25351,NaN,NaN,NaN
"455459",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455461",NaN,340760.226105563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455462",NaN,340816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455465",NaN,NaN,NaN,NaN,34999.5735620585,NaN,NaN,NaN,NaN,NaN
"455466",NaN,NaN,NaN,NaN,34998,NaN,NaN,NaN,NaN,NaN
"455468",NaN,340798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455469",NaN,NaN,NaN,NaN,34999.0959291368,NaN,25352,NaN,NaN,NaN
"455470",NaN,NaN,NaN,NaN,NaN,19663,NaN,NaN,NaN,NaN
"455471",NaN,NaN,NaN,NaN,35000.4872979215,19662,NaN,NaN,NaN,NaN
"455472",NaN,NaN,NaN,NaN,35000,NaN,25350,NaN,NaN,NaN
"455474",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6841
"455476",NaN,NaN,NaN,NaN,NaN,NaN,25332,NaN,NaN,NaN
"455479",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455480",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455482",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455486",NaN,NaN,40176,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455489",49569.2882562278,340885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455490",NaN,NaN,40167.5051464766,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455491",NaN,NaN,NaN,NaN,34997,NaN,NaN,NaN,NaN,6846
"455494",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6841
"455496",NaN,NaN,NaN,32046,NaN,NaN,NaN,NaN,NaN,NaN
"455498",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17596,NaN,NaN
"455499",NaN,NaN,NaN,NaN,34999.913493654,NaN,NaN,NaN,NaN,NaN
"455500",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455502",NaN,340893.536184211,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455505",NaN,NaN,NaN,32052.3276190476,NaN,NaN,NaN,NaN,NaN,NaN
"455506",NaN,340917.105882353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455508",NaN,NaN,NaN,32066,NaN,19661,NaN,NaN,NaN,NaN
"455509",NaN,NaN,NaN,NaN,34999.7258098666,19657.7044854881,NaN,NaN,NaN,NaN
"455510",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455511",NaN,NaN,NaN,32069,34999.7769740808,NaN,NaN,NaN,NaN,NaN
"455512",NaN,NaN,NaN,NaN,34999.0507011866,NaN,NaN,NaN,NaN,NaN
"455513",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,6841.22429906542
"455514",49557.1955922865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455515",NaN,NaN,NaN,32079,NaN,NaN,NaN,NaN,NaN,NaN
"455516",49571,340945.880546075,40167,NaN,35000,19661.5546522132,NaN,17596,NaN,6846.990990687
"455517",NaN,NaN,NaN,NaN,NaN,19662.0992907801,NaN,NaN,NaN,NaN
"455518",NaN,NaN,NaN,NaN,NaN,NaN,25350.4949920928,NaN,NaN,6849
"455519",NaN,341030,NaN,NaN,NaN,19667.083982684,NaN,17600,NaN,6850
"455520",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17606.3963133641,NaN,6850
"455522",NaN,NaN,NaN,NaN,35000,NaN,25361.8939283102,NaN,NaN,NaN
"455523",NaN,NaN,NaN,NaN,34999.5709090909,NaN,NaN,NaN,NaN,6850
"455532",NaN,NaN,NaN,NaN,NaN,NaN,25349,NaN,NaN,NaN
"455538",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17598,NaN,NaN
"455540",49583,NaN,NaN,32084,NaN,NaN,NaN,NaN,NaN,NaN
"455541",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6848
"455545",NaN,NaN,NaN,NaN,34999.8251814453,NaN,NaN,NaN,NaN,NaN
"455546",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455547",NaN,341082.878787879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455548",49596,341121.428571429,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455550",NaN,NaN,NaN,NaN,34999.6530448718,NaN,NaN,NaN,NaN,NaN
"455551",NaN,341141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455556",NaN,341143.385390428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455559",NaN,341231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455560",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455561",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455562",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455563",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455564",NaN,341261.078048781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455565",NaN,341379.156182213,NaN,NaN,NaN,19668.8873569962,NaN,NaN,NaN,NaN
"455566",49585.8933333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455575",NaN,341300.279012346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455577",NaN,NaN,NaN,NaN,NaN,19675,NaN,NaN,NaN,NaN
"455578",NaN,NaN,NaN,NaN,34999,NaN,NaN,NaN,NaN,NaN
"455579",NaN,NaN,NaN,NaN,NaN,NaN,25359.7712082262,NaN,NaN,NaN
"455580",NaN,NaN,NaN,NaN,NaN,NaN,25386.1097453907,NaN,NaN,NaN
"455582",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455584",NaN,NaN,NaN,NaN,34999,NaN,NaN,NaN,NaN,NaN
"455587",NaN,NaN,NaN,32080,NaN,NaN,NaN,NaN,NaN,NaN
"455590",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17596,NaN,NaN
"455592",NaN,NaN,40172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455595",NaN,NaN,40183.0158862876,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455596",NaN,NaN,40213,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455597",NaN,NaN,40212,NaN,NaN,NaN,NaN,NaN,NaN,6846
"455600",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6845
"455603",49557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455606",49573,NaN,NaN,NaN,34999,NaN,NaN,NaN,NaN,NaN
"455610",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6846.68315911731
"455616",NaN,NaN,NaN,32098,NaN,NaN,NaN,NaN,NaN,NaN
"455617",NaN,NaN,NaN,NaN,NaN,NaN,25361,NaN,NaN,NaN
"455618",NaN,341154.577836412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455619",NaN,341151.497005988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455620",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455621",49557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455622",NaN,NaN,NaN,NaN,NaN,NaN,25361,NaN,NaN,6848
"455624",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6846
"455628",49557,NaN,NaN,NaN,34999.3555555556,NaN,NaN,NaN,NaN,NaN
"455629",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455632",NaN,NaN,NaN,32111,NaN,NaN,NaN,NaN,NaN,NaN
"455633",NaN,341158,NaN,NaN,34999.6687116564,NaN,25361,NaN,NaN,NaN
"455634",49561,341158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455636",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6848
"455639",NaN,NaN,NaN,NaN,NaN,NaN,25367,NaN,NaN,NaN
"455640",NaN,NaN,NaN,NaN,NaN,NaN,25372,NaN,NaN,NaN
"455643",NaN,NaN,NaN,NaN,NaN,NaN,25370,NaN,NaN,NaN
"455644",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6848
"455646",NaN,NaN,NaN,32094,35000,NaN,NaN,NaN,NaN,NaN
"455647",NaN,NaN,NaN,NaN,35000,NaN,25372,NaN,NaN,NaN
"455648",49552,NaN,NaN,NaN,NaN,NaN,25371,NaN,NaN,NaN
"455650",NaN,NaN,NaN,NaN,34999,NaN,NaN,NaN,15860.0283018868,NaN
"455651",NaN,NaN,40180,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455653",NaN,NaN,NaN,32084,NaN,NaN,NaN,NaN,NaN,NaN
"455654",NaN,NaN,NaN,32087,NaN,NaN,NaN,NaN,NaN,NaN
"455655",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17596,NaN,6848
"455656",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17595,NaN,NaN
"455658",NaN,NaN,NaN,NaN,NaN,NaN,25372.65625,NaN,NaN,NaN
"455659",NaN,NaN,NaN,NaN,NaN,NaN,25367,NaN,NaN,NaN
"455665",NaN,341227.768211921,NaN,NaN,34999.7755398294,NaN,NaN,NaN,NaN,6847
"455666",NaN,NaN,NaN,NaN,34999.4097598761,NaN,NaN,NaN,NaN,NaN
"455667",NaN,NaN,NaN,NaN,34999,NaN,NaN,NaN,NaN,NaN
"455668",NaN,NaN,NaN,NaN,34999.6416034156,NaN,NaN,NaN,NaN,NaN
"455671",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15872,NaN
"455672",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6847
"455674",49540,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455675",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17597,NaN,NaN
"455676",49540,NaN,40171.8381877023,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455677",49540,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455678",49528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455680",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17596,NaN,NaN
"455683",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455685",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455686",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455687",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455695",NaN,NaN,NaN,32097,NaN,NaN,NaN,NaN,NaN,NaN
"455697",NaN,341157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455704",NaN,NaN,NaN,NaN,NaN,19681.8524059846,NaN,NaN,NaN,NaN
"455709",NaN,341262.107816712,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6847
"455711",NaN,NaN,NaN,NaN,NaN,19687,NaN,NaN,15872,NaN
"455712",NaN,NaN,NaN,NaN,35000.2653927813,NaN,NaN,NaN,NaN,NaN
"455713",NaN,NaN,NaN,NaN,35009.1323024055,NaN,NaN,NaN,NaN,NaN
"455717",49523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455718",NaN,NaN,NaN,NaN,35001,NaN,NaN,NaN,NaN,NaN
"455724",NaN,NaN,NaN,NaN,NaN,19687.2431129477,NaN,NaN,NaN,NaN
"455725",NaN,NaN,NaN,NaN,NaN,NaN,25380.34914361,17597,NaN,6848.68625505912
"455726",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17599.6044098573,NaN,6850.1797338464
"455729",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17618,NaN,NaN
"455730",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6851
"455731",NaN,NaN,NaN,NaN,35001,19692,NaN,NaN,NaN,NaN
"455732",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455734",NaN,NaN,NaN,32074.8229813665,NaN,NaN,NaN,NaN,NaN,NaN
"455740",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17615.9840688227,NaN,NaN
"455743",NaN,341200.782608696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455744",NaN,341261.835555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455745",NaN,341157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455747",NaN,341145.35483871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455750",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17621.4166180191,NaN,NaN
"455754",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17611,NaN,NaN
"455755",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17606,NaN,NaN
"455757",NaN,340927,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455758",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"455759",NaN,NaN,NaN,NaN,NaN,NaN,25386,NaN,NaN,NaN
"455766",49526,NaN,NaN,NaN,NaN,NaN,25392.3990024938,NaN,NaN,NaN
"455767",NaN,NaN,NaN,NaN,NaN,NaN,25385.65710254,NaN,NaN,NaN
"455768",NaN,NaN,NaN,NaN,NaN,NaN,25386,NaN,NaN,NaN
"455770",NaN,340918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455772",NaN,NaN,40152,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455775",NaN,NaN,NaN,NaN,NaN,19684.812040701,25376,17602.4478545888,NaN,NaN
"455776",NaN,NaN,NaN,NaN,NaN,19685.1799116998,NaN,17590.9722222222,NaN,NaN
"455777",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17593,NaN,NaN
"455784",49513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455785",49504.0028985507,340926.567901235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455786",49501,340928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455787",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6847
"455788",49501,NaN,NaN,NaN,NaN,19679,NaN,NaN,NaN,NaN
"455789",49498.1023765996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455791",NaN,NaN,NaN,NaN,NaN,19675,NaN,NaN,NaN,NaN
"455793",49496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455794",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6847
"455795",49494.884057971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455796",NaN,NaN,NaN,NaN,NaN,NaN,25376,NaN,NaN,NaN
"455797",NaN,NaN,NaN,NaN,34997.5514403292,NaN,NaN,NaN,NaN,6845
"455798",49496.6496350365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455799",49490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455800",NaN,340932,NaN,NaN,NaN,NaN,NaN,17587,NaN,NaN
"455802",49490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455803",49491.3705583756,NaN,NaN,NaN,34996,NaN,NaN,NaN,NaN,NaN
"455804",49491,NaN,NaN,NaN,34996,NaN,NaN,NaN,NaN,NaN
"455805",49492.1867219917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455807",49485.9635193133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455808",NaN,341054.826554106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455809",NaN,NaN,NaN,NaN,34997,NaN,NaN,NaN,NaN,NaN
"455810",49483.9691714836,341069.880681818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455811",49477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455813",NaN,341036.678018576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455815",NaN,NaN,NaN,32063,NaN,19667,NaN,NaN,NaN,NaN
"455816",NaN,NaN,NaN,NaN,35000,19666.3378378378,NaN,NaN,NaN,NaN
"455818",NaN,NaN,NaN,NaN,35009,NaN,25380,NaN,NaN,NaN
"455820",NaN,NaN,NaN,NaN,35013,NaN,NaN,NaN,NaN,NaN
"455821",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455822",NaN,NaN,NaN,NaN,35002,NaN,NaN,NaN,NaN,NaN
"455823",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455826",NaN,NaN,NaN,32061,35000,NaN,NaN,NaN,NaN,NaN
"455828",NaN,NaN,NaN,NaN,NaN,NaN,25383,NaN,NaN,NaN
"455834",NaN,NaN,NaN,NaN,NaN,NaN,25391.7272727273,NaN,NaN,NaN
"455835",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15874,6845
"455838",NaN,NaN,NaN,NaN,NaN,19666,NaN,NaN,NaN,6845
"455839",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17590,NaN,NaN
"455840",49475.9599236641,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455841",49453.7907894737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844.07086223984
"455842",49466.2909836066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455847",NaN,341189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455851",NaN,NaN,NaN,NaN,35000,NaN,NaN,17590,NaN,NaN
"455852",NaN,NaN,NaN,NaN,35000,NaN,NaN,NaN,NaN,NaN
"455853",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17593,NaN,NaN
"455854",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17593,NaN,NaN
"455856",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844
"455860",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17596,NaN,NaN
"455861",NaN,NaN,NaN,NaN,NaN,19669,NaN,NaN,NaN,6844.51415880067
"455862",49460,NaN,NaN,NaN,NaN,19670.6966480447,NaN,NaN,NaN,6845
"455863",49459,341189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455867",NaN,NaN,NaN,NaN,NaN,19675.5469788042,NaN,NaN,NaN,NaN
"455868",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17599,NaN,NaN
"455871",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6845
"455872",NaN,NaN,NaN,NaN,NaN,19681,25385,NaN,NaN,NaN
"455874",49475,NaN,NaN,NaN,NaN,NaN,NaN,17598,NaN,NaN
"455877",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6846
"455878",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6845
"455882",NaN,NaN,NaN,32062,NaN,NaN,NaN,NaN,NaN,NaN
"455884",49505.1113013699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455888",NaN,NaN,NaN,NaN,NaN,NaN,25396,NaN,NaN,NaN
"455894",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6844
"455895",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6845
"455896",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17596,NaN,NaN
"455897",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17595,NaN,NaN
"455899",49532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455903",49524.4145516074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455908",NaN,341187,NaN,NaN,NaN,NaN,25393.4042253521,NaN,NaN,6845
"455909",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6845
"455910",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6843.49390739236
"455911",NaN,341188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455914",NaN,341189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455916",NaN,NaN,NaN,NaN,NaN,19679,NaN,NaN,NaN,NaN
"455917",49538,341189,40152,NaN,35000,19679,NaN,NaN,15876.9130434783,NaN
"455918",49539.6287262873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455919",NaN,341001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455920",NaN,NaN,NaN,NaN,NaN,NaN,25394,NaN,NaN,NaN
"455921",NaN,NaN,NaN,NaN,35001,NaN,NaN,NaN,NaN,NaN
"455925",49541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455929",NaN,341188.487603306,NaN,NaN,NaN,19682,NaN,17599.3549533541,NaN,6846.93386445071
"455930",49529.8545051699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455932",NaN,341194.873786408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455933",NaN,NaN,NaN,NaN,NaN,19689.0432276657,NaN,NaN,NaN,NaN
"455936",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6852.43816469158
"455938",NaN,NaN,NaN,NaN,NaN,NaN,25399.5796559461,NaN,NaN,NaN
"455939",NaN,NaN,NaN,NaN,NaN,NaN,25414,NaN,NaN,NaN
"455941",NaN,NaN,NaN,NaN,NaN,NaN,25402,NaN,NaN,NaN
"455942",NaN,NaN,NaN,NaN,NaN,NaN,25402,NaN,NaN,NaN
"455943",49534,341206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455946",NaN,341206,NaN,NaN,NaN,NaN,NaN,17603,NaN,NaN
"455947",49523,341207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455948",49534.8538102644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455950",NaN,341206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455951",49527,341208.906832298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455952",NaN,341206.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455954",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15885.6079881657,NaN
"455958",49506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455959",49506,NaN,40120.3891625616,NaN,NaN,NaN,NaN,NaN,15883,NaN
"455961",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17598,NaN,NaN
"455964",NaN,341204.047520661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455966",NaN,NaN,NaN,NaN,35003,NaN,NaN,NaN,NaN,NaN
"455969",NaN,341205.185552408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455970",NaN,341138,NaN,NaN,NaN,NaN,NaN,17595.4451432565,NaN,NaN
"455971",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17593.2857142857,NaN,NaN
"455981",NaN,NaN,NaN,NaN,NaN,19701,NaN,17595,NaN,6853
"455982",49505.3501896334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455987",NaN,341132.578947368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455991",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17589.2549019608,NaN,NaN
"455992",49500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"455994",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6851
"456000",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17591,NaN,NaN
"456001",NaN,341176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456003",49496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456004",49492.0229555237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456005",49472.3248175182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456006",49489,341172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456007",NaN,341169.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456013",NaN,341166,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456015",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"456016",49488,NaN,NaN,NaN,35003.0135501355,19713,NaN,NaN,NaN,NaN
"456018",49478,NaN,40120,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456019",49484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456020",49486,341179.079062958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6850
"456021",NaN,341167.28436019,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456024",NaN,341166,NaN,NaN,NaN,NaN,NaN,17591,NaN,NaN
"456025",NaN,NaN,NaN,NaN,NaN,NaN,25406,NaN,NaN,6850
"456030",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17591,NaN,NaN
"456031",NaN,NaN,NaN,NaN,NaN,NaN,NaN,17591,NaN,NaN
"456032",49485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456035",49495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456036",49500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456041",49500,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456042",49495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456043",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6846
"456046",49485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6846
"456047",NaN,NaN,NaN,NaN,NaN,NaN,25402,NaN,NaN,NaN
"456049",49478.4523809524,NaN,40100,32062,NaN,NaN,NaN,NaN,NaN,NaN
"456050",NaN,NaN,NaN,32061,NaN,NaN,NaN,NaN,NaN,NaN
"456054",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6845
"456056",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6845
"456058",NaN,NaN,NaN,NaN,NaN,NaN,25406,NaN,NaN,NaN
"456060",NaN,NaN,NaN,NaN,35008,NaN,NaN,NaN,NaN,NaN
"456062",NaN,NaN,40080,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456064",NaN,NaN,40082,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"456065",NaN,NaN,40081,32038,NaN,NaN,NaN,NaN,NaN,NaN
"456073",NaN,NaN,NaN,NaN,34990,NaN,NaN,NaN,NaN,NaN
"456076",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15883,NaN
"456083",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6843.21441774492
"456086",NaN,341166,NaN,NaN,NaN,19714.0122349103,25409.6361066236,17596,15889,6847
"456087",NaN,NaN,40114.8335787923,32062,NaN,19722.4394736842,25424.0440528634,17600,15895.5638297872,6849
"456088",NaN,341166,NaN,NaN,NaN,NaN,NaN,17600.7533546326,NaN,NaN
"456089",NaN,341171,NaN,NaN,35013.8018867925,NaN,NaN,NaN,NaN,6850.22465181058
