"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"285096",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558328
"285099",NaN,1561558331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285109",NaN,1561558341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285114",1561558346,NaN,NaN,NaN,1561558346,NaN,NaN,NaN,NaN,NaN
"285115",NaN,NaN,NaN,NaN,1561558347,NaN,NaN,NaN,NaN,NaN
"285116",NaN,NaN,NaN,NaN,NaN,NaN,1561558348,1561558348,NaN,NaN
"285117",NaN,NaN,NaN,NaN,NaN,1561558349,NaN,NaN,NaN,NaN
"285119",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558351,NaN,NaN
"285121",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558353,NaN,NaN
"285130",NaN,1561558362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285132",NaN,NaN,NaN,NaN,NaN,NaN,1561558364,NaN,NaN,NaN
"285136",NaN,NaN,NaN,NaN,NaN,NaN,1561558368,NaN,NaN,NaN
"285143",NaN,NaN,NaN,NaN,1561558375,NaN,NaN,NaN,NaN,NaN
"285148",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558380,NaN
"285152",NaN,NaN,1561558384,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285154",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558386,NaN,NaN
"285157",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558389,NaN,NaN
"285160",NaN,1561558392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285161",NaN,1561558393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285163",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558395,NaN
"285164",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558396,NaN,NaN
"285165",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558397,NaN,NaN
"285166",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558398,NaN,NaN
"285167",NaN,NaN,1561558399,NaN,NaN,NaN,1561558399,NaN,NaN,NaN
"285169",NaN,NaN,NaN,NaN,NaN,NaN,1561558401,NaN,NaN,NaN
"285170",NaN,NaN,NaN,NaN,NaN,NaN,1561558402,1561558402,NaN,NaN
"285171",NaN,NaN,NaN,NaN,1561558403,NaN,NaN,NaN,NaN,NaN
"285173",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558405
"285174",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558406
"285179",1561558411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285180",NaN,NaN,1561558412,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285182",1561558414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285188",NaN,1561558420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285189",NaN,NaN,1561558421,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285195",1561558427,NaN,1561558427,NaN,NaN,1561558427,NaN,NaN,NaN,NaN
"285204",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558436
"285205",NaN,NaN,NaN,NaN,NaN,NaN,1561558437,NaN,NaN,1561558437
"285206",NaN,NaN,NaN,NaN,NaN,NaN,1561558438,NaN,NaN,1561558438
"285207",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558439
"285208",NaN,NaN,1561558440,NaN,NaN,NaN,NaN,NaN,NaN,1561558440
"285209",NaN,NaN,1561558441,NaN,1561558441,NaN,NaN,NaN,NaN,1561558441
"285213",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558445,NaN,NaN
"285214",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558446,NaN
"285216",NaN,NaN,NaN,NaN,1561558448,NaN,NaN,NaN,NaN,NaN
"285217",NaN,NaN,NaN,NaN,NaN,NaN,1561558449,NaN,NaN,NaN
"285220",NaN,NaN,NaN,NaN,1561558452,NaN,NaN,NaN,NaN,NaN
"285232",NaN,1561558464,NaN,NaN,NaN,NaN,NaN,NaN,1561558464,NaN
"285235",1561558467,1561558467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285236",NaN,1561558468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285238",NaN,NaN,NaN,NaN,NaN,1561558470,NaN,NaN,NaN,NaN
"285241",NaN,1561558473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285242",NaN,NaN,NaN,NaN,NaN,NaN,1561558474,NaN,NaN,NaN
"285243",NaN,NaN,NaN,NaN,NaN,1561558475,NaN,NaN,NaN,NaN
"285244",NaN,1561558476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285245",1561558477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285247",NaN,NaN,1561558479,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285249",NaN,NaN,NaN,NaN,NaN,1561558481,NaN,NaN,NaN,NaN
"285252",NaN,NaN,1561558484,NaN,NaN,1561558484,NaN,NaN,NaN,NaN
"285253",NaN,1561558485,NaN,NaN,NaN,1561558485,NaN,NaN,NaN,NaN
"285254",NaN,NaN,NaN,NaN,1561558486,NaN,NaN,NaN,NaN,NaN
"285257",NaN,NaN,1561558489,1561558489,1561558489,NaN,NaN,NaN,1561558489,NaN
"285258",NaN,NaN,NaN,NaN,NaN,1561558490,NaN,NaN,1561558490,1561558490
"285259",1561558491,NaN,1561558491,NaN,NaN,NaN,NaN,NaN,1561558491,1561558491
"285260",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558492,NaN
"285261",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558493,NaN
"285262",NaN,NaN,NaN,NaN,NaN,1561558494,NaN,NaN,NaN,NaN
"285265",NaN,NaN,1561558497,NaN,NaN,1561558497,NaN,NaN,1561558497,NaN
"285266",NaN,NaN,NaN,NaN,NaN,1561558498,NaN,1561558498,1561558498,NaN
"285268",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558500,NaN
"285269",NaN,1561558501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285270",1561558502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285271",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558503,NaN
"285272",NaN,NaN,NaN,NaN,1561558504,NaN,NaN,NaN,NaN,NaN
"285273",NaN,1561558505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285274",1561558506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285275",NaN,1561558507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285276",NaN,1561558508,NaN,NaN,1561558508,NaN,NaN,NaN,NaN,NaN
"285277",NaN,1561558509,NaN,NaN,NaN,NaN,NaN,NaN,1561558509,NaN
"285278",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558510,NaN
"285281",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558513,NaN
"285283",NaN,NaN,NaN,NaN,NaN,1561558515,NaN,NaN,NaN,NaN
"285284",NaN,NaN,NaN,NaN,NaN,1561558516,NaN,NaN,1561558516,NaN
"285285",NaN,NaN,1561558517,NaN,NaN,1561558517,NaN,NaN,NaN,NaN
"285286",NaN,NaN,NaN,NaN,NaN,1561558518,NaN,NaN,NaN,NaN
"285287",NaN,1561558519,NaN,NaN,NaN,1561558519,NaN,NaN,NaN,1561558519
"285288",NaN,NaN,NaN,NaN,NaN,1561558520,NaN,NaN,NaN,1561558520
"285290",NaN,NaN,NaN,NaN,1561558522,NaN,NaN,NaN,NaN,NaN
"285291",NaN,1561558523,1561558523,NaN,NaN,NaN,1561558523,NaN,NaN,NaN
"285292",NaN,1561558524,1561558524,NaN,1561558524,NaN,NaN,NaN,NaN,NaN
"285293",NaN,1561558525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285294",NaN,1561558526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285297",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558529,NaN
"285298",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558530,NaN
"285299",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558531,NaN
"285300",NaN,1561558532,NaN,NaN,NaN,NaN,NaN,NaN,1561558532,NaN
"285301",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558533,NaN
"285302",NaN,NaN,NaN,NaN,NaN,1561558534,NaN,NaN,1561558534,1561558534
"285303",NaN,NaN,NaN,NaN,NaN,NaN,1561558535,NaN,1561558535,1561558535
"285304",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558536,NaN
"285305",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558537,NaN
"285306",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558538,NaN
"285307",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558539,NaN
"285308",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558540,1561558540
"285309",NaN,NaN,1561558541,NaN,NaN,NaN,NaN,NaN,NaN,1561558541
"285310",NaN,NaN,1561558542,NaN,NaN,NaN,NaN,NaN,NaN,1561558542
"285318",NaN,1561558550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285325",NaN,NaN,NaN,NaN,NaN,NaN,1561558557,NaN,NaN,NaN
"285332",1561558564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285333",1561558565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558565
"285336",NaN,NaN,NaN,NaN,1561558568,NaN,NaN,NaN,NaN,NaN
"285339",NaN,NaN,NaN,NaN,1561558571,NaN,NaN,NaN,NaN,NaN
"285342",NaN,NaN,NaN,1561558574,NaN,NaN,NaN,NaN,NaN,NaN
"285350",NaN,1561558582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285351",NaN,1561558583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285354",NaN,NaN,NaN,NaN,NaN,1561558586,NaN,NaN,NaN,NaN
"285355",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558587
"285356",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558588
"285357",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558589
"285359",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558591,NaN,1561558591
"285360",NaN,NaN,NaN,NaN,1561558592,NaN,NaN,NaN,NaN,NaN
"285361",NaN,NaN,NaN,NaN,NaN,1561558593,NaN,NaN,NaN,NaN
"285362",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558594,NaN
"285363",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558595,NaN
"285366",1561558598,NaN,1561558598,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285367",1561558599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558599,NaN
"285368",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558600,NaN
"285369",NaN,NaN,1561558601,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285373",NaN,NaN,1561558605,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285378",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558610,1561558610
"285379",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558611,NaN
"285381",NaN,NaN,NaN,NaN,NaN,NaN,1561558613,NaN,NaN,NaN
"285383",NaN,NaN,1561558615,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285384",NaN,NaN,NaN,NaN,NaN,1561558616,NaN,NaN,NaN,NaN
"285388",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558620,NaN
"285400",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558632
"285404",NaN,NaN,NaN,NaN,NaN,1561558636,NaN,NaN,NaN,NaN
"285407",NaN,NaN,NaN,NaN,NaN,NaN,1561558639,1561558639,NaN,NaN
"285408",NaN,NaN,NaN,NaN,NaN,NaN,1561558640,NaN,NaN,NaN
"285409",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558641
"285410",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558642
"285411",NaN,NaN,NaN,1561558643,NaN,1561558643,NaN,NaN,NaN,1561558643
"285412",NaN,NaN,NaN,1561558644,NaN,1561558644,NaN,NaN,NaN,NaN
"285418",NaN,NaN,NaN,NaN,NaN,1561558650,NaN,NaN,1561558650,NaN
"285421",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558653
"285422",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558654
"285423",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558655
"285424",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558656,NaN,1561558656
"285425",NaN,NaN,NaN,NaN,NaN,NaN,1561558657,NaN,NaN,NaN
"285426",NaN,NaN,NaN,NaN,NaN,1561558658,NaN,NaN,NaN,NaN
"285427",NaN,NaN,NaN,NaN,NaN,NaN,1561558659,1561558659,NaN,NaN
"285429",NaN,NaN,NaN,NaN,1561558661,NaN,NaN,NaN,NaN,NaN
"285430",NaN,NaN,NaN,NaN,1561558662,NaN,NaN,NaN,NaN,NaN
"285431",1561558663,NaN,NaN,NaN,1561558663,NaN,NaN,NaN,NaN,NaN
"285432",NaN,NaN,NaN,NaN,1561558664,NaN,NaN,NaN,NaN,NaN
"285433",NaN,NaN,1561558665,NaN,1561558665,NaN,NaN,NaN,NaN,1561558665
"285434",1561558666,NaN,NaN,1561558666,NaN,NaN,NaN,1561558666,NaN,1561558666
"285436",NaN,1561558668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285437",1561558669,NaN,NaN,NaN,NaN,NaN,1561558669,NaN,NaN,1561558669
"285438",1561558670,NaN,NaN,NaN,NaN,1561558670,NaN,NaN,NaN,1561558670
"285439",1561558671,NaN,NaN,NaN,1561558671,NaN,NaN,NaN,NaN,1561558671
"285440",1561558672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285441",1561558673,NaN,NaN,NaN,NaN,1561558673,NaN,NaN,NaN,NaN
"285442",NaN,1561558674,NaN,NaN,1561558674,1561558674,NaN,NaN,NaN,NaN
"285443",NaN,NaN,NaN,NaN,1561558675,1561558675,NaN,NaN,NaN,NaN
"285444",NaN,NaN,NaN,NaN,1561558676,NaN,NaN,NaN,NaN,NaN
"285445",1561558677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558677
"285446",1561558678,NaN,NaN,NaN,1561558678,NaN,NaN,NaN,NaN,NaN
"285447",1561558679,NaN,NaN,NaN,1561558679,NaN,NaN,NaN,NaN,NaN
"285448",1561558680,NaN,NaN,NaN,1561558680,NaN,NaN,NaN,NaN,NaN
"285449",1561558681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285450",NaN,NaN,1561558682,1561558682,NaN,NaN,NaN,NaN,NaN,NaN
"285452",NaN,NaN,NaN,1561558684,NaN,NaN,NaN,NaN,NaN,1561558684
"285453",NaN,NaN,NaN,1561558685,NaN,NaN,NaN,NaN,NaN,1561558685
"285455",NaN,NaN,NaN,1561558687,NaN,NaN,NaN,1561558687,NaN,NaN
"285456",NaN,NaN,1561558688,1561558688,1561558688,NaN,NaN,NaN,NaN,NaN
"285458",NaN,NaN,NaN,NaN,1561558690,NaN,NaN,NaN,NaN,NaN
"285459",NaN,NaN,NaN,NaN,1561558691,NaN,NaN,NaN,NaN,NaN
"285460",NaN,NaN,NaN,NaN,1561558692,NaN,NaN,NaN,NaN,NaN
"285461",1561558693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285466",NaN,NaN,NaN,NaN,1561558698,1561558698,NaN,NaN,NaN,NaN
"285468",NaN,NaN,NaN,NaN,1561558700,NaN,NaN,NaN,NaN,1561558700
"285474",NaN,NaN,NaN,NaN,NaN,1561558706,NaN,NaN,NaN,NaN
"285477",NaN,NaN,1561558709,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285482",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558714,NaN,NaN
"285483",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558715,NaN
"285485",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558717,NaN
"285487",NaN,NaN,NaN,NaN,NaN,1561558719,NaN,NaN,NaN,NaN
"285491",1561558723,NaN,NaN,NaN,1561558723,NaN,NaN,NaN,NaN,1561558723
"285492",1561558724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285494",NaN,NaN,NaN,NaN,NaN,1561558726,NaN,NaN,NaN,NaN
"285499",NaN,NaN,1561558731,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285500",1561558732,NaN,NaN,NaN,1561558732,NaN,NaN,NaN,NaN,NaN
"285502",1561558734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285503",1561558735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285505",1561558737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285506",1561558738,NaN,NaN,NaN,NaN,1561558738,1561558738,NaN,NaN,NaN
"285507",NaN,1561558739,NaN,NaN,NaN,1561558739,NaN,NaN,NaN,NaN
"285508",NaN,1561558740,1561558740,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285509",NaN,1561558741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285510",1561558742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285513",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558745
"285514",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558746
"285515",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558747
"285516",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558748
"285519",NaN,1561558751,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285520",1561558752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285521",NaN,NaN,NaN,1561558753,NaN,NaN,NaN,NaN,NaN,NaN
"285522",NaN,1561558754,1561558754,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285523",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558755,NaN,NaN
"285524",1561558756,1561558756,1561558756,1561558756,NaN,1561558756,1561558756,1561558756,1561558756,1561558756
"285525",NaN,1561558757,1561558757,NaN,1561558757,1561558757,NaN,NaN,1561558757,1561558757
"285526",NaN,1561558758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285527",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558759,NaN,NaN
"285528",1561558760,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285529",1561558761,1561558761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285531",NaN,NaN,NaN,NaN,NaN,NaN,1561558763,NaN,NaN,NaN
"285536",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558768
"285537",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558769
"285542",NaN,NaN,NaN,NaN,NaN,1561558774,NaN,NaN,NaN,NaN
"285543",1561558775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285544",NaN,NaN,1561558776,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285546",NaN,NaN,1561558778,NaN,NaN,1561558778,NaN,NaN,NaN,1561558778
"285547",1561558779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558779,NaN
"285548",1561558780,NaN,NaN,NaN,NaN,1561558780,NaN,NaN,NaN,NaN
"285549",NaN,NaN,NaN,NaN,1561558781,NaN,NaN,NaN,NaN,NaN
"285551",1561558783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285553",NaN,NaN,1561558785,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285554",NaN,NaN,NaN,NaN,1561558786,NaN,NaN,NaN,NaN,NaN
"285555",NaN,NaN,NaN,NaN,NaN,1561558787,NaN,NaN,NaN,NaN
"285556",NaN,NaN,NaN,NaN,1561558788,NaN,NaN,NaN,NaN,NaN
"285558",NaN,1561558790,NaN,1561558790,NaN,NaN,NaN,NaN,NaN,1561558790
"285559",NaN,NaN,NaN,1561558791,NaN,NaN,NaN,NaN,NaN,NaN
"285566",NaN,NaN,1561558798,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285573",NaN,1561558805,NaN,NaN,NaN,1561558805,1561558805,NaN,NaN,NaN
"285578",NaN,NaN,NaN,1561558810,NaN,NaN,NaN,NaN,NaN,NaN
"285581",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558813
"285582",1561558814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285583",1561558815,NaN,NaN,NaN,1561558815,NaN,NaN,1561558815,NaN,NaN
"285584",1561558816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285585",1561558817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285586",1561558818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285587",1561558819,NaN,NaN,1561558819,NaN,NaN,NaN,NaN,NaN,NaN
"285589",NaN,NaN,NaN,NaN,NaN,1561558821,NaN,NaN,NaN,NaN
"285590",1561558822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558822
"285591",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558823
"285601",1561558833,NaN,1561558833,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285602",1561558834,NaN,NaN,1561558834,NaN,NaN,NaN,NaN,NaN,NaN
"285603",1561558835,NaN,1561558835,NaN,NaN,NaN,NaN,NaN,NaN,1561558835
"285605",NaN,1561558837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285606",NaN,1561558838,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285607",1561558839,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558839,NaN
"285608",1561558840,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285612",1561558844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285614",NaN,NaN,NaN,NaN,1561558846,NaN,NaN,NaN,NaN,NaN
"285619",NaN,NaN,NaN,1561558851,NaN,NaN,NaN,NaN,NaN,NaN
"285622",1561558854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285623",1561558855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285625",1561558857,NaN,1561558857,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285626",1561558858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558858
"285631",1561558863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285632",NaN,1561558864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285641",NaN,NaN,1561558873,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285642",NaN,NaN,NaN,NaN,1561558874,NaN,NaN,NaN,NaN,NaN
"285644",1561558876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285646",NaN,1561558878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285647",1561558879,1561558879,NaN,NaN,NaN,1561558879,1561558879,NaN,NaN,1561558879
"285648",1561558880,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558880
"285649",NaN,NaN,NaN,NaN,NaN,NaN,1561558881,NaN,NaN,NaN
"285651",NaN,NaN,NaN,NaN,NaN,NaN,1561558883,NaN,NaN,NaN
"285652",NaN,1561558884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285653",1561558885,1561558885,1561558885,1561558885,1561558885,NaN,NaN,NaN,NaN,NaN
"285655",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558887
"285656",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558888
"285657",NaN,1561558889,1561558889,NaN,NaN,NaN,NaN,NaN,NaN,1561558889
"285658",NaN,1561558890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285659",NaN,1561558891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558891
"285660",NaN,NaN,NaN,NaN,1561558892,NaN,NaN,NaN,NaN,NaN
"285662",NaN,1561558894,NaN,NaN,1561558894,NaN,1561558894,NaN,NaN,1561558894
"285663",NaN,1561558895,1561558895,NaN,NaN,1561558895,NaN,1561558895,NaN,1561558895
"285664",1561558896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558896
"285665",1561558897,1561558897,1561558897,NaN,NaN,1561558897,1561558897,1561558897,NaN,1561558897
"285666",1561558898,1561558898,NaN,NaN,NaN,1561558898,1561558898,1561558898,NaN,NaN
"285667",NaN,NaN,NaN,NaN,NaN,NaN,1561558899,NaN,NaN,NaN
"285668",NaN,1561558900,NaN,NaN,NaN,NaN,1561558900,NaN,NaN,1561558900
"285669",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558901,NaN
"285670",NaN,NaN,NaN,NaN,1561558902,NaN,NaN,NaN,NaN,NaN
"285671",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558903
"285672",NaN,NaN,NaN,NaN,1561558904,NaN,1561558904,NaN,NaN,NaN
"285673",NaN,NaN,NaN,NaN,1561558905,NaN,NaN,NaN,1561558905,NaN
"285674",1561558906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558906,NaN
"285675",NaN,NaN,NaN,NaN,1561558907,NaN,NaN,1561558907,NaN,NaN
"285676",1561558908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285679",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558911,NaN,NaN
"285681",NaN,NaN,NaN,NaN,NaN,1561558913,NaN,NaN,NaN,NaN
"285683",NaN,NaN,1561558915,NaN,NaN,NaN,1561558915,NaN,1561558915,NaN
"285685",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558917,NaN,NaN
"285689",NaN,NaN,NaN,NaN,1561558921,NaN,NaN,NaN,NaN,NaN
"285692",1561558924,1561558924,1561558924,1561558924,1561558924,1561558924,1561558924,1561558924,1561558924,1561558924
"285693",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558925
"285694",NaN,NaN,1561558926,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285696",1561558928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285698",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558930,NaN,NaN
"285699",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561558931,NaN,NaN
"285700",1561558932,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285704",NaN,1561558936,1561558936,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"285707",NaN,NaN,1561558939,NaN,NaN,NaN,NaN,NaN,NaN,NaN
